Product_ID,Sale_Date,Sales_Rep,Quantity_Sold,Product_Category,Unit_Cost,Unit_Sale_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Total_Sale_Amount_No_Discount,Total_Sale_Amount_with_Discount,Total_Unit_Cost_of_Sale,Total_Profit_Per_Sale,Provence,Provence_and_Sales_Rep
1051,2023-11-26,Eve,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,34060.16,30313.54,31762.96,-1449.42,Munster,Munster-Eve
1086,2023-02-26,Bob,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,25955.100000000002,18168.57,24670.5,-6501.93,Connacht,Connacht-Bob
1057,2023-11-07,Bob,26,Clothing,1291.82,1308.44,Returning,0.07,Credit Card,Online,34019.44,31638.08,33587.32,-1949.24,Leinster,Leinster-Bob
1029,2023-10-30,Eve,16,Electronics,2572.8,2760.6,Returning,0.15,Credit Card,Retail,44169.6,37544.16,41164.8,-3620.64,Leinster,Leinster-Eve
1078,2023-01-12,Eve,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,174722.76,131042.07,163759.68,-32717.61,Leinster,Leinster-Eve
1092,2023-11-14,Eve,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,122150.28,113599.76,110227.32,3372.44,Leinster,Leinster-Eve
1069,2023-03-21,Bob,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,84334.61,74214.46,71417.14,2797.32,Leinster,Leinster-Bob
1047,2023-08-04,Eve,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,233903.96000000002,191801.25,222290.73,-30489.48,Munster,Munster-Eve
1094,2023-12-05,Eve,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,8403.0,7226.58,3999.84,3226.74,Leinster,Leinster-Eve
1062,2023-09-21,David,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,178469.5,153483.77,172362.28,-18878.51,Ulster,Ulster-David
1069,2023-05-29,Alice,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,14330.4,12754.06,9000.3,3753.76,Ulster,Ulster-Alice
1076,2023-03-22,Charlie,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,65882.34999999999,54023.53,63460.67999999999,-9437.15,Munster,Munster-Charlie
1016,2023-08-03,Alice,16,Furniture,4457.68,4743.03,Returning,0.19,Cash,Online,75888.48,61469.67,71322.88,-9853.21,Connacht,Connacht-Alice
1090,2023-07-17,David,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,21204.539999999997,16963.63,18906.58,-1942.95,Ulster,Ulster-David
1090,2023-07-19,Charlie,10,Furniture,2387.63,2438.97,Returning,0.02,Bank Transfer,Retail,24389.699999999997,23901.91,23876.300000000003,25.61,Connacht,Connacht-Charlie
1048,2023-01-25,Eve,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,14007.56,11346.12,11588.01,-241.89,Munster,Munster-Eve
1085,2023-03-30,David,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,230395.94999999998,163581.12,214339.94999999998,-50758.83,Connacht,Connacht-David
1039,2023-09-25,Eve,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,159597.65,134062.03,152700.85,-18638.82,Connacht,Connacht-Eve
1100,2023-05-23,Bob,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,104607.35,82639.81,103227.24,-20587.43,Connacht,Connacht-Bob
1033,2023-02-28,David,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,9532.92,7912.32,8876.25,-963.93,Connacht,Connacht-David
1094,2023-12-31,Bob,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,65080.05,48159.24,61678.950000000004,-13519.71,Munster,Munster-Bob
1023,2023-01-26,David,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,83857.31999999999,60377.27,71701.92,-11324.65,Ulster,Ulster-David
1010,2023-02-16,David,47,Furniture,2265.38,2429.93,Returning,0.06,Bank Transfer,Online,114206.70999999999,107354.31,106472.86,881.45,Leinster,Leinster-David
1069,2023-10-15,Bob,46,Food,3663.51,4007.98,New,0.13,Cash,Online,184367.08,160399.36,168521.46000000002,-8122.1,Connacht,Connacht-Bob
1100,2023-09-23,Charlie,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,42900.48,37752.42,34596.91,3155.51,Ulster,Ulster-Charlie
1034,2023-01-16,Alice,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,6404.84,5636.26,4762.03,874.23,Ulster,Ulster-Alice
1052,2023-07-18,Eve,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,38120.46,36595.64,17554.32,19041.32,Munster,Munster-Eve
1095,2023-10-09,David,21,Clothing,621.05,820.37,Returning,0.24,Bank Transfer,Online,17227.77,13093.11,13042.05,51.06,Ulster,Ulster-David
1010,2023-03-27,Eve,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,166347.56,164684.08,161132.04,3552.04,Munster,Munster-Eve
1019,2023-09-07,Bob,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,70309.62,59060.08,64463.04,-5402.96,Connacht,Connacht-Bob
1058,2023-09-27,Eve,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,105415.58,84332.46,103784.33,-19451.87,Connacht,Connacht-Eve
1096,2023-12-01,Bob,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,41330.0,38850.2,39898.0,-1047.8,Leinster,Leinster-Bob
1001,2023-04-27,Eve,25,Electronics,1330.62,1543.69,New,0.27,Credit Card,Online,38592.25,28172.34,33265.5,-5093.16,Leinster,Leinster-Eve
1069,2023-01-07,Alice,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,12913.199999999999,9684.9,10611.599999999999,-926.7,Leinster,Leinster-Alice
1004,2023-05-17,Alice,36,Food,3981.2,4432.35,New,0.14,Cash,Online,159564.6,137225.56,143323.19999999998,-6097.64,Ulster,Ulster-Alice
1016,2023-06-25,Alice,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,6961.16,6125.82,6289.64,-163.82,Connacht,Connacht-Alice
1024,2023-11-24,Alice,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,104563.36,97243.92,103209.04,-5965.12,Munster,Munster-Alice
1080,2023-11-11,Alice,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,120122.56,93695.6,109265.28,-15569.68,Leinster,Leinster-Alice
1002,2023-08-03,Alice,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,51100.16,49056.15,45958.4,3097.75,Munster,Munster-Alice
1092,2023-03-23,Bob,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,62555.22,50044.18,55268.46,-5224.28,Munster,Munster-Bob
1032,2023-08-11,David,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,25645.55,19234.16,23573.699999999997,-4339.54,Leinster,Leinster-David
1091,2023-04-13,Eve,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,157932.36000000002,146877.09,142257.24,4619.85,Connacht,Connacht-Eve
1084,2023-09-30,Alice,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,11457.6,8478.62,5070.0,3408.62,Leinster,Leinster-Alice
1024,2023-01-14,Bob,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,137067.3,135696.63,121229.54999999999,14467.08,Munster,Munster-Bob
1012,2023-06-08,Bob,19,Furniture,3457.28,3598.72,New,0.27,Bank Transfer,Online,68375.68,49914.25,65688.32,-15774.07,Leinster,Leinster-Bob
1050,2023-06-01,Bob,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,97881.79,93966.52,86389.38,7577.14,Munster,Munster-Bob
1035,2023-04-18,David,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,40832.64,33074.44,37571.7,-4497.26,Munster,Munster-David
1033,2023-07-07,Eve,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,56647.369999999995,52115.58,56452.89,-4337.31,Leinster,Leinster-Eve
1033,2023-10-28,David,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,209166.62,156874.96,205601.06,-48726.1,Ulster,Ulster-David
1061,2023-04-08,Charlie,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,46745.68,39733.83,35430.46,4303.37,Leinster,Leinster-Charlie
1051,2023-05-11,Bob,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,167323.32,160630.39,159082.19999999998,1548.19,Ulster,Ulster-Bob
1043,2023-10-20,Charlie,22,Food,530.04,759.32,Returning,0.17,Bank Transfer,Retail,16705.04,13865.18,11660.88,2204.3,Munster,Munster-Charlie
1012,2023-06-20,Alice,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,37774.37,33241.45,15310.25,17931.2,Munster,Munster-Alice
1067,2023-07-02,Alice,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,41410.08,33128.06,24827.76,8300.3,Ulster,Ulster-Alice
1065,2023-12-30,David,9,Clothing,335.82,498.31,New,0.26,Cash,Retail,4484.79,3318.74,3022.38,296.36,Munster,Munster-David
1033,2023-02-08,Eve,39,Electronics,4232.81,4345.25,Returning,0.12,Bank Transfer,Online,169464.75,149128.98,165079.59000000003,-15950.61,Ulster,Ulster-Eve
1040,2023-01-15,Charlie,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,14593.14,13279.76,6503.7,6776.06,Ulster,Ulster-Charlie
1074,2023-01-04,Eve,38,Furniture,1394.74,1848.69,Returning,0.0,Bank Transfer,Retail,70250.22,70250.22,53000.12,17250.1,Munster,Munster-Eve
1043,2023-12-15,David,6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,5033.82,4178.07,3381.54,796.53,Connacht,Connacht-David
1044,2023-07-29,Alice,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,86045.72,75720.23,71079.98,4640.25,Ulster,Ulster-Alice
1029,2023-06-10,Eve,15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,9512.4,8466.04,7474.049999999999,991.99,Leinster,Leinster-Eve
1013,2023-01-16,Eve,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,75180.20000000001,71421.19,67132.4,4288.79,Leinster,Leinster-Eve
1012,2023-04-18,Alice,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,9267.39,8062.63,6389.7300000000005,1672.9,Munster,Munster-Alice
1095,2023-11-07,Charlie,32,Clothing,4266.64,4523.36,New,0.3,Bank Transfer,Retail,144747.52,101323.26,136532.48,-35209.22,Connacht,Connacht-Charlie
1046,2023-08-15,Alice,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,16538.2,15049.76,16380.4,-1330.64,Munster,Munster-Alice
1002,2023-06-19,Eve,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,10375.920000000002,8508.25,2117.34,6390.91,Connacht,Connacht-Eve
1035,2023-02-03,Charlie,5,Food,4483.85,4795.42,Returning,0.23,Cash,Online,23977.1,18462.37,22419.25,-3956.88,Ulster,Ulster-Charlie
1087,2023-09-08,Charlie,20,Clothing,193.27,297.69,New,0.22,Cash,Online,5953.8,4643.96,3865.4,778.56,Ulster,Ulster-Charlie
1081,2023-09-04,Alice,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,35497.740000000005,31947.97,28433.75,3514.22,Ulster,Ulster-Alice
1090,2023-09-26,Eve,11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,6075.19,4981.66,2313.63,2668.03,Ulster,Ulster-Eve
1008,2023-05-21,David,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,73262.22,54214.04,63359.91,-9145.87,Leinster,Leinster-David
1093,2023-10-01,Eve,22,Electronics,2593.64,2955.51,Returning,0.0,Bank Transfer,Retail,65021.22,65021.22,57060.079999999994,7961.14,Leinster,Leinster-Eve
1026,2023-04-06,Bob,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,17153.2,14923.28,15973.56,-1050.28,Munster,Munster-Bob
1074,2023-08-15,David,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,63725.18,59264.42,49967.29,9297.13,Connacht,Connacht-David
1090,2023-02-08,Charlie,44,Clothing,3542.18,3578.49,Returning,0.12,Cash,Online,157453.56,138559.13,155855.91999999998,-17296.79,Ulster,Ulster-Charlie
1034,2023-10-29,David,34,Food,978.15,1040.21,New,0.12,Credit Card,Retail,35367.14,31123.08,33257.1,-2134.02,Ulster,Ulster-David
1007,2023-01-29,Charlie,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,50187.28,39146.08,48950.98,-9804.9,Connacht,Connacht-Charlie
1068,2023-11-14,Charlie,42,Clothing,1218.18,1566.36,Returning,0.03,Credit Card,Retail,65787.12,63813.51,51163.560000000005,12649.95,Connacht,Connacht-Charlie
1058,2023-09-02,David,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,9782.01,8314.71,6844.95,1469.76,Munster,Munster-David
1075,2023-08-24,Charlie,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,59424.96000000001,49322.72,40646.34,8676.38,Connacht,Connacht-Charlie
1029,2023-07-04,Charlie,31,Furniture,951.21,1320.32,New,0.15,Cash,Online,40929.92,34790.43,29487.510000000002,5302.92,Ulster,Ulster-Charlie
1036,2023-09-29,Bob,7,Clothing,2588.67,2847.76,New,0.22,Cash,Retail,19934.32,15548.77,18120.690000000002,-2571.92,Ulster,Ulster-Bob
1089,2023-08-24,Eve,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,18911.0,16641.68,16927.0,-285.32,Ulster,Ulster-Eve
1021,2023-08-27,Eve,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,11104.36,7995.14,8436.95,-441.81,Ulster,Ulster-Eve
1036,2023-09-23,Bob,42,Furniture,3549.43,3967.69,New,0.14,Bank Transfer,Online,166642.98,143312.96,149076.06,-5763.1,Ulster,Ulster-Bob
1010,2023-12-25,David,30,Food,3289.01,3508.14,New,0.17,Bank Transfer,Retail,105244.2,87352.69,98670.3,-11317.61,Munster,Munster-David
1073,2023-12-06,Alice,31,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,145602.35,109201.76,135438.07,-26236.31,Ulster,Ulster-Alice
1024,2023-03-06,Alice,35,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,56871.15,52321.46,44048.549999999996,8272.91,Munster,Munster-Alice
1064,2023-06-26,Alice,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,54570.18,53478.78,47838.84,5639.94,Ulster,Ulster-Alice
1099,2023-01-03,Bob,31,Furniture,4632.85,4711.7,New,0.21,Cash,Retail,146062.69999999998,115389.53,143618.35,-28228.82,Leinster,Leinster-Bob
1049,2023-05-22,Bob,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,67336.38,57909.29,63022.42999999999,-5113.14,Leinster,Leinster-Bob
1099,2023-06-07,Charlie,31,Food,1974.4,2259.5,New,0.27,Cash,Retail,70044.5,51132.48,61206.4,-10073.92,Leinster,Leinster-Charlie
1036,2023-11-20,Alice,32,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,36048.64,25594.53,22415.68,3178.85,Leinster,Leinster-Alice
1082,2023-05-26,David,2,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,3153.38,2774.97,2698.6,76.37,Munster,Munster-David
1096,2023-10-20,David,10,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,33872.1,29807.45,29270.2,537.25,Munster,Munster-David
1024,2023-06-02,Alice,2,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,7661.42,6742.05,7209.86,-467.81,Connacht,Connacht-Alice
1023,2023-07-12,Alice,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,1889.58,1700.62,1331.78,368.84,Ulster,Ulster-Alice
1062,2023-03-14,Alice,24,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,82036.56,63168.15,72432.24,-9264.09,Leinster,Leinster-Alice
1096,2023-11-01,Bob,17,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,52188.98,40185.51,47162.079999999994,-6976.57,Munster,Munster-Bob
1037,2023-12-10,Bob,32,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,98386.88,84612.72,83010.56,1602.16,Ulster,Ulster-Bob
1012,2023-05-20,Bob,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,60794.72,60186.77,55457.76,4729.01,Ulster,Ulster-Bob
1055,2023-07-06,Eve,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,71384.16,64959.59,67126.08,-2166.49,Munster,Munster-Eve
1013,2023-10-20,David,46,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,76836.56,69921.27,75844.8,-5923.53,Leinster,Leinster-David
1023,2023-03-02,David,39,Food,4450.61,4663.34,New,0.24,Cash,Retail,181870.26,138221.4,173573.78999999998,-35352.39,Connacht,Connacht-David
1089,2023-07-17,Charlie,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,31054.87,30123.22,26199.34,3923.88,Ulster,Ulster-Charlie
1099,2023-10-22,Bob,43,Clothing,906.47,1283.04,New,0.24,Cash,Online,55170.72,41929.75,38978.21,2951.54,Connacht,Connacht-Bob
1030,2023-11-15,Eve,24,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,35581.92,28465.54,32892.479999999996,-4426.94,Leinster,Leinster-Eve
1017,2023-10-29,Eve,1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,752.24,586.75,641.68,-54.93,Leinster,Leinster-Eve
1062,2023-12-10,David,11,Electronics,1190.08,1292.94,Returning,0.13,Cash,Retail,14222.34,12373.44,13090.88,-717.44,Connacht,Connacht-David
1084,2023-01-11,Bob,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,13614.09,10891.27,12111.54,-1220.27,Leinster,Leinster-Bob
1089,2023-03-03,Charlie,4,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,17120.24,14038.6,16470.68,-2432.08,Ulster,Ulster-Charlie
1086,2023-11-29,Bob,7,Food,737.9,1182.0,New,0.23,Credit Card,Retail,8274.0,6370.98,5165.3,1205.68,Connacht,Connacht-Bob
1013,2023-08-14,Alice,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,107609.58,93620.33,97477.12,-3856.79,Leinster,Leinster-Alice
1059,2023-06-02,Bob,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,30899.680000000004,26573.72,13496.990000000002,13076.73,Connacht,Connacht-Bob
1019,2023-07-18,Alice,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,61750.56,50017.95,56942.16,-6924.21,Ulster,Ulster-Alice
1049,2023-02-21,Alice,31,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,115079.75,111627.36,110677.43999999999,949.92,Leinster,Leinster-Alice
1100,2023-09-17,Charlie,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,8984.33,7816.37,1421.88,6394.49,Ulster,Ulster-Charlie
1012,2023-02-28,David,33,Food,3831.09,3908.37,New,0.29,Cash,Retail,128976.20999999999,91573.11,126425.97,-34852.86,Leinster,Leinster-David
1061,2023-03-13,Bob,11,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,30464.72,30160.07,28541.81,1618.26,Munster,Munster-Bob
1019,2023-05-28,Alice,28,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,117750.36,107152.83,109420.08,-2267.25,Leinster,Leinster-Alice
1076,2023-12-15,Bob,32,Food,2636.36,2696.78,New,0.09,Cash,Retail,86296.96,78530.23,84363.52,-5833.29,Connacht,Connacht-Bob
1009,2023-03-04,David,1,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,3590.83,2908.57,3223.07,-314.5,Leinster,Leinster-David
1071,2023-11-06,David,47,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,194678.23,188837.88,185289.98,3547.9,Ulster,Ulster-David
1028,2023-08-31,Eve,28,Furniture,2055.28,2449.64,New,0.19,Credit Card,Online,68589.92,55557.84,57547.840000000004,-1990.0,Ulster,Ulster-Eve
1078,2024-01-01,David,42,Food,63.41,314.93,Returning,0.03,Cash,Retail,13227.06,12830.25,2663.22,10167.03,Leinster,Leinster-David
1095,2023-11-26,Charlie,7,Food,4257.24,4355.87,Returning,0.03,Bank Transfer,Online,30491.09,29576.36,29800.68,-224.32,Connacht,Connacht-Charlie
1052,2023-04-17,Alice,2,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,4610.88,3596.49,3870.82,-274.33,Munster,Munster-Alice
1083,2023-08-14,Eve,42,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,110836.32,99752.69,105227.22,-5474.53,Connacht,Connacht-Eve
1016,2023-11-09,Charlie,24,Furniture,88.44,338.94,New,0.29,Cash,Online,8134.5599999999995,5775.54,2122.56,3652.98,Munster,Munster-Charlie
1069,2023-08-06,Bob,4,Electronics,2485.86,2532.87,New,0.01,Credit Card,Online,10131.48,10030.17,9943.44,86.73,Ulster,Ulster-Bob
1099,2023-08-29,Alice,44,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,230817.84,200811.52,217056.84,-16245.32,Connacht,Connacht-Alice
1012,2023-09-16,David,19,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,33510.11,32504.81,27120.980000000003,5383.83,Munster,Munster-David
1025,2023-09-19,Alice,26,Electronics,2007.32,2202.87,Returning,0.11,Cash,Online,57274.619999999995,50974.41,52190.32,-1215.91,Leinster,Leinster-Alice
1052,2023-01-05,Bob,11,Clothing,3451.59,3929.26,New,0.3,Credit Card,Retail,43221.86,30255.3,37967.490000000005,-7712.19,Ulster,Ulster-Bob
1085,2023-09-18,Eve,40,Clothing,4083.23,4521.57,New,0.27,Bank Transfer,Retail,180862.8,132029.84,163329.2,-31299.36,Leinster,Leinster-Eve
1100,2023-02-23,Eve,43,Furniture,2116.09,2472.98,New,0.01,Credit Card,Retail,106338.14,105274.76,90991.87000000001,14282.89,Ulster,Ulster-Eve
1053,2023-02-16,Eve,11,Furniture,1582.86,1942.55,New,0.17,Credit Card,Retail,21368.05,17735.48,17411.46,324.02,Connacht,Connacht-Eve
1023,2023-08-03,David,45,Food,4692.24,4825.92,Returning,0.19,Bank Transfer,Retail,217166.4,175904.78,211150.8,-35246.02,Connacht,Connacht-David
1016,2023-06-26,Charlie,3,Electronics,3401.87,3733.71,Returning,0.06,Bank Transfer,Retail,11201.130000000001,10529.06,10205.61,323.45,Ulster,Ulster-Charlie
1057,2023-01-09,Charlie,12,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,8955.36,8597.15,7669.92,927.23,Ulster,Ulster-Charlie
1039,2023-04-09,Alice,3,Food,391.19,471.75,Returning,0.27,Cash,Online,1415.25,1033.13,1173.57,-140.44,Ulster,Ulster-Alice
1053,2023-01-20,David,42,Furniture,2443.57,2943.31,New,0.29,Cash,Online,123619.02,87769.5,102629.94,-14860.44,Connacht,Connacht-David
1042,2023-08-29,Eve,27,Clothing,1139.45,1454.41,Returning,0.3,Bank Transfer,Online,39269.07,27488.35,30765.15,-3276.8,Munster,Munster-Eve
1058,2023-03-02,Eve,49,Furniture,1307.22,1528.4,Returning,0.24,Cash,Retail,74891.6,56917.62,64053.78,-7136.16,Leinster,Leinster-Eve
1039,2023-06-27,Bob,2,Electronics,4394.58,4545.78,Returning,0.2,Credit Card,Retail,9091.56,7273.25,8789.16,-1515.91,Leinster,Leinster-Bob
1014,2023-12-04,Bob,49,Furniture,493.35,799.27,New,0.1,Bank Transfer,Online,39164.229999999996,35247.81,24174.15,11073.66,Connacht,Connacht-Bob
1095,2023-03-03,Eve,16,Electronics,3591.05,3625.35,Returning,0.05,Credit Card,Retail,58005.6,55105.32,57456.8,-2351.48,Leinster,Leinster-Eve
1005,2023-05-25,Eve,2,Clothing,1392.15,1448.54,Returning,0.02,Bank Transfer,Retail,2897.08,2839.14,2784.3,54.84,Ulster,Ulster-Eve
1035,2023-08-04,David,30,Electronics,3813.62,3839.72,New,0.21,Credit Card,Online,115191.59999999999,91001.36,114408.59999999999,-23407.24,Munster,Munster-David
1087,2023-01-03,Charlie,20,Furniture,3625.94,3880.53,New,0.24,Bank Transfer,Online,77610.6,58984.06,72518.8,-13534.74,Leinster,Leinster-Charlie
1093,2023-06-09,Bob,38,Food,86.59,390.89,Returning,0.25,Credit Card,Online,14853.82,11140.36,3290.42,7849.94,Munster,Munster-Bob
1075,2023-08-15,Charlie,28,Clothing,2570.22,2610.84,Returning,0.27,Bank Transfer,Retail,73103.52,53365.57,71966.15999999999,-18600.59,Ulster,Ulster-Charlie
1018,2023-09-26,David,25,Furniture,739.63,1103.03,New,0.26,Bank Transfer,Retail,27575.75,20406.06,18490.75,1915.31,Leinster,Leinster-David
1076,2023-04-30,Eve,32,Clothing,4337.82,4460.71,Returning,0.3,Cash,Retail,142742.72,99919.9,138810.24,-38890.34,Connacht,Connacht-Eve
1009,2023-03-30,Charlie,10,Clothing,4364.35,4710.1,New,0.07,Credit Card,Online,47101.0,43803.93,43643.5,160.43,Munster,Munster-Charlie
1074,2023-11-25,Eve,42,Furniture,2120.81,2611.94,Returning,0.23,Cash,Online,109701.48,84470.14,89074.02,-4603.88,Ulster,Ulster-Eve
1058,2023-03-09,Eve,40,Furniture,2249.76,2598.4,Returning,0.18,Credit Card,Retail,103936.0,85227.52,89990.40000000001,-4762.88,Munster,Munster-Eve
1017,2023-12-23,Alice,33,Food,1551.25,1994.01,Returning,0.08,Cash,Online,65802.33,60538.14,51191.25,9346.89,Leinster,Leinster-Alice
1007,2023-04-08,Charlie,13,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,52933.66,37582.9,46763.6,-9180.7,Leinster,Leinster-Charlie
1046,2023-09-24,Charlie,41,Clothing,1825.37,2073.88,Returning,0.27,Cash,Retail,85029.08,62071.23,74840.17,-12768.94,Connacht,Connacht-Charlie
1013,2023-04-15,Eve,42,Furniture,1375.57,1729.71,New,0.04,Cash,Online,72647.82,69741.91,57773.939999999995,11967.97,Ulster,Ulster-Eve
1040,2023-11-19,David,47,Electronics,2189.54,2617.0,New,0.01,Bank Transfer,Online,122999.0,121769.01,102908.38,18860.63,Ulster,Ulster-David
1042,2023-05-03,Alice,37,Furniture,502.86,687.6,Returning,0.21,Cash,Online,25441.2,20098.55,18605.82,1492.73,Connacht,Connacht-Alice
1009,2023-01-29,Eve,16,Clothing,3745.69,3883.77,Returning,0.18,Bank Transfer,Retail,62140.32,50955.06,59931.04,-8975.98,Connacht,Connacht-Eve
1050,2023-05-17,Bob,45,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,26378.1,18992.23,5055.75,13936.48,Ulster,Ulster-Bob
1027,2023-07-14,Bob,22,Food,3240.2,3606.09,New,0.07,Cash,Online,79333.98000000001,73780.6,71284.4,2496.2,Munster,Munster-Bob
1066,2023-08-14,Alice,20,Electronics,955.18,1072.82,New,0.03,Bank Transfer,Retail,21456.399999999998,20812.71,19103.6,1709.11,Munster,Munster-Alice
1005,2023-11-28,David,43,Furniture,1200.4,1430.45,New,0.08,Bank Transfer,Retail,61509.35,56588.6,51617.200000000004,4971.4,Connacht,Connacht-David
1029,2023-06-19,Eve,27,Food,3196.38,3596.64,New,0.01,Cash,Retail,97109.28,96138.19,86302.26000000001,9835.93,Munster,Munster-Eve
1037,2023-01-09,Charlie,41,Clothing,4965.07,5243.13,New,0.01,Credit Card,Online,214968.33000000002,212818.65,203567.87,9250.78,Ulster,Ulster-Charlie
